,day,person_id,planned_hours,store_id,in_alternate_workplace,absence_type,was_absent,worked_hours
1328,2023-12-08,665987,4.0,,False,,False,4.0
1488,2023-12-08,872680,4.5,,False,Enfermedad común,True,0.0
1590,2023-12-08,989388,4.0,,False,,False,4.0
1645,2023-12-08,999012,5.0,,False,,False,5.0
1700,2023-12-08,1031417,4.5,,False,,False,4.5
1759,2023-12-08,1201829,6.5,2.0,True,,False,6.5
1815,2023-12-08,1211253,5.0,,False,,False,5.0
1865,2023-12-08,1252106,4.0,,False,,False,4.0
1925,2023-12-08,1305177,4.5,,False,,False,4.5
1972,2023-12-08,1305178,4.5,,False,,False,4.5
2040,2023-12-08,1397361,7.5,,False,,False,7.5
2076,2023-12-08,1403169,6.0,,False,,False,6.0
2142,2023-12-08,1422334,5.5,2.0,True,,False,5.5
2167,2023-12-08,1529075,8.0,,False,,False,8.0
2229,2023-12-08,1661019,4.0,,False,,False,4.0
2257,2023-12-08,1662112,5.0,1.0,True,,False,5.0
19,2023-12-09,665917,6.0,1.0,True,,False,6.0
78,2023-12-09,665922,6.0,,False,,False,6.0
186,2023-12-09,665926,5.0,,False,,False,5.0
230,2023-12-09,665928,6.0,,False,,False,6.0
284,2023-12-09,665934,7.0,,False,,False,7.0
334,2023-12-09,665935,8.0,,False,,False,8.0
397,2023-12-09,665936,8.0,,False,,False,8.0
454,2023-12-09,665938,5.0,,False,Enfermedad común,True,0.0
511,2023-12-09,665941,5.5,,False,,False,5.5
569,2023-12-09,665944,4.0,,False,,False,4.0
606,2023-12-09,665948,8.0,,False,,False,8.0
664,2023-12-09,665950,5.0,,False,,False,5.0
723,2023-12-09,665952,5.0,,False,,False,5.0
776,2023-12-09,665953,5.0,,False,,False,5.0
960,2023-12-09,665959,8.0,,False,,False,8.0
1022,2023-12-09,665965,7.5,2.0,True,,False,7.5
1070,2023-12-09,665971,5.0,,False,,False,5.0
1118,2023-12-09,665978,5.5,,False,,False,5.5
1172,2023-12-09,665979,6.0,,False,,False,6.0
1221,2023-12-09,665983,4.0,,False,,False,4.0
1270,2023-12-09,665986,7.5,,False,,False,7.5
1382,2023-12-09,665989,5.0,,False,,False,5.0
1448,2023-12-09,666001,5.5,,False,,False,5.5
1524,2023-12-09,876837,5.0,,False,,False,5.0
1701,2023-12-09,1031417,5.0,,False,,False,5.0
1760,2023-12-09,1201829,6.5,2.0,True,,False,6.5
1816,2023-12-09,1211253,7.0,,False,,False,7.0
1866,2023-12-09,1252106,6.0,,False,,False,6.0
1926,2023-12-09,1305177,7.5,,False,,False,7.5
1973,2023-12-09,1305178,4.0,,False,,False,4.0
2041,2023-12-09,1397361,8.0,,False,,False,8.0
2077,2023-12-09,1403169,6.5,,False,,False,6.5
2143,2023-12-09,1422334,6.5,2.0,True,,False,6.5
2168,2023-12-09,1529075,8.5,,False,,False,8.5
2230,2023-12-09,1661019,8.0,,False,,False,8.0
2258,2023-12-09,1662112,8.0,1.0,True,,False,8.0
231,2023-12-10,665928,4.0,,False,,False,4.0
285,2023-12-10,665934,5.5,,False,,False,5.5
1023,2023-12-10,665965,7.5,2.0,True,,False,7.5
1119,2023-12-10,665978,4.0,,False,,False,4.0
1702,2023-12-10,1031417,6.0,,False,,False,6.0
1761,2023-12-10,1201829,7.5,2.0,True,,False,7.5
1817,2023-12-10,1211253,4.0,,False,,False,4.0
1867,2023-12-10,1252106,5.5,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
2144,2023-12-10,1422334,5.5,2.0,True,,False,5.5
20,2023-12-11,665917,7.5,1.0,True,,False,7.5
79,2023-12-11,665922,4.5,,False,,False,4.5
187,2023-12-11,665926,4.5,,False,,False,4.5
232,2023-12-11,665928,6.0,,False,,False,6.0
286,2023-12-11,665934,4.0,,False,,False,4.0
335,2023-12-11,665935,7.5,,False,,False,7.5
398,2023-12-11,665936,6.5,,False,,False,6.5
455,2023-12-11,665938,4.0,,False,Enfermedad común,True,0.0
512,2023-12-11,665941,6.5,,False,,False,6.5
607,2023-12-11,665948,4.0,,False,,False,4.0
665,2023-12-11,665950,6.0,,False,,False,6.0
777,2023-12-11,665953,5.0,,False,,False,5.0
833,2023-12-11,665954,5.5,1.0,True,,False,5.5
961,2023-12-11,665959,8.0,,False,,False,8.0
1024,2023-12-11,665965,7.0,2.0,True,,False,7.0
1071,2023-12-11,665971,5.0,,False,,False,5.0
1173,2023-12-11,665979,6.5,,False,,False,6.5
1222,2023-12-11,665983,4.0,,False,,False,4.0
1329,2023-12-11,665987,6.0,,False,,False,6.0
1383,2023-12-11,665989,4.5,,False,,False,4.5
1489,2023-12-11,872680,4.5,,False,Enfermedad común,True,0.0
1591,2023-12-11,989388,4.0,,False,,False,4.0
1646,2023-12-11,999012,4.0,,False,,False,4.0
1703,2023-12-11,1031417,7.0,,False,,False,7.0
1762,2023-12-11,1201829,6.5,2.0,True,,False,6.5
1974,2023-12-11,1305178,4.0,,False,,False,4.0
2042,2023-12-11,1397361,7.5,,False,,False,7.5
2078,2023-12-11,1403169,7.0,,False,,False,7.0
2169,2023-12-11,1529075,8.0,,False,,False,8.0
21,2023-12-12,665917,7.5,1.0,True,,False,7.5
80,2023-12-12,665922,4.5,,False,,False,4.5
233,2023-12-12,665928,4.0,,False,,False,4.0
336,2023-12-12,665935,6.5,,False,,False,6.5
399,2023-12-12,665936,6.5,,False,,False,6.5
456,2023-12-12,665938,4.5,,False,Enfermedad común,True,0.0
513,2023-12-12,665941,6.5,,False,,False,6.5
570,2023-12-12,665944,5.0,,False,,False,5.0
608,2023-12-12,665948,4.0,,False,,False,4.0
666,2023-12-12,665950,6.0,,False,,False,6.0
724,2023-12-12,665952,4.0,,False,,False,4.0
962,2023-12-12,665959,8.0,,False,,False,8.0
1025,2023-12-12,665965,7.0,2.0,True,,False,7.0
1120,2023-12-12,665978,4.0,,False,,False,4.0
1174,2023-12-12,665979,7.5,,False,,False,7.5
1271,2023-12-12,665986,4.0,,False,,False,4.0
1330,2023-12-12,665987,6.5,,False,,False,6.5
1384,2023-12-12,665989,5.0,,False,,False,5.0
1449,2023-12-12,666001,4.5,,False,,False,4.5
1490,2023-12-12,872680,5.0,,False,Enfermedad común,True,0.0
1525,2023-12-12,876837,4.5,,False,,False,4.5
1592,2023-12-12,989388,5.5,,False,,False,5.5
1704,2023-12-12,1031417,4.0,,False,,False,4.0
1763,2023-12-12,1201829,6.5,2.0,True,,False,6.5
1818,2023-12-12,1211253,4.0,,False,,False,4.0
1927,2023-12-12,1305177,7.5,,False,,False,7.5
1975,2023-12-12,1305178,4.0,,False,,False,4.0
2043,2023-12-12,1397361,7.5,,False,,False,7.5
2079,2023-12-12,1403169,4.0,,False,,False,4.0
2145,2023-12-12,1422334,5.5,2.0,True,,False,5.5
2170,2023-12-12,1529075,8.0,,False,,False,8.0
22,2023-12-13,665917,7.5,1.0,True,,False,7.5
81,2023-12-13,665922,4.0,,False,,False,4.0
135,2023-12-13,665923,6.0,,False,,False,6.0
188,2023-12-13,665926,4.5,,False,,False,4.5
234,2023-12-13,665928,4.0,,False,,False,4.0
337,2023-12-13,665935,6.5,,False,,False,6.5
400,2023-12-13,665936,5.5,,False,,False,5.5
457,2023-12-13,665938,4.0,,False,Enfermedad común,True,0.0
514,2023-12-13,665941,4.0,,False,,False,4.0
571,2023-12-13,665944,5.0,,False,,False,5.0
609,2023-12-13,665948,4.0,,False,,False,4.0
667,2023-12-13,665950,4.0,,False,,False,4.0
725,2023-12-13,665952,4.0,,False,,False,4.0
778,2023-12-13,665953,7.5,,False,,False,7.5
834,2023-12-13,665954,5.5,1.0,True,,False,5.5
893,2023-12-13,665956,4.0,,False,,False,4.0
963,2023-12-13,665959,8.0,,False,,False,8.0
1026,2023-12-13,665965,5.0,2.0,True,,False,5.0
1072,2023-12-13,665971,5.0,,False,,False,5.0
1121,2023-12-13,665978,5.5,,False,,False,5.5
1175,2023-12-13,665979,7.5,,False,,False,7.5
1223,2023-12-13,665983,4.0,,False,,False,4.0
1272,2023-12-13,665986,4.0,,False,,False,4.0
1331,2023-12-13,665987,6.0,,False,,False,6.0
1385,2023-12-13,665989,4.0,,False,,False,4.0
1450,2023-12-13,666001,4.0,,False,,False,4.0
1491,2023-12-13,872680,5.0,,False,Enfermedad común,True,0.0
1526,2023-12-13,876837,4.0,,False,,False,4.0
1593,2023-12-13,989388,4.0,,False,,False,4.0
1647,2023-12-13,999012,5.0,,False,,False,5.0
1705,2023-12-13,1031417,5.0,,False,,False,5.0
1764,2023-12-13,1201829,6.5,2.0,True,,False,6.5
1819,2023-12-13,1211253,4.0,,False,,False,4.0
1868,2023-12-13,1252106,4.5,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
1976,2023-12-13,1305178,4.0,,False,,False,4.0
2146,2023-12-13,1422334,6.5,2.0,True,,False,6.5
2171,2023-12-13,1529075,8.0,,False,,False,8.0
23,2023-12-14,665917,7.5,1.0,True,,False,7.5
82,2023-12-14,665922,5.0,,False,,False,5.0
136,2023-12-14,665923,4.0,,False,,False,4.0
189,2023-12-14,665926,4.5,,False,,False,4.5
235,2023-12-14,665928,5.5,,False,,False,5.5
338,2023-12-14,665935,6.5,,False,,False,6.5
458,2023-12-14,665938,4.0,,False,Enfermedad común,True,0.0
515,2023-12-14,665941,6.5,,False,,False,6.5
572,2023-12-14,665944,4.5,,False,,False,4.5
610,2023-12-14,665948,4.0,,False,,False,4.0
726,2023-12-14,665952,4.5,,False,,False,4.5
779,2023-12-14,665953,6.5,,False,,False,6.5
835,2023-12-14,665954,5.5,1.0,True,,False,5.5
894,2023-12-14,665956,7.5,,False,,False,7.5
964,2023-12-14,665959,6.5,,False,,False,6.5
1027,2023-12-14,665965,6.5,2.0,True,,False,6.5
1176,2023-12-14,665979,5.0,,False,,False,5.0
1224,2023-12-14,665983,4.0,,False,,False,4.0
1273,2023-12-14,665986,6.5,,False,,False,6.5
1332,2023-12-14,665987,6.0,,False,,False,6.0
1492,2023-12-14,872680,4.5,,False,Enfermedad común,True,0.0
1527,2023-12-14,876837,4.0,,False,,False,4.0
1594,2023-12-14,989388,4.0,,False,,False,4.0
1648,2023-12-14,999012,4.5,,False,,False,4.5
1706,2023-12-14,1031417,5.0,,False,,False,5.0
1820,2023-12-14,1211253,4.0,,False,,False,4.0
1869,2023-12-14,1252106,4.5,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
1977,2023-12-14,1305178,4.0,,False,,False,4.0
2044,2023-12-14,1397361,7.5,,False,,False,7.5
2080,2023-12-14,1403169,4.0,,False,,False,4.0
137,2023-12-15,665923,4.5,,False,,False,4.5
236,2023-12-15,665928,5.0,,False,,False,5.0
287,2023-12-15,665934,4.0,,False,,False,4.0
339,2023-12-15,665935,8.0,,False,,False,8.0
401,2023-12-15,665936,6.5,,False,,False,6.5
459,2023-12-15,665938,4.0,,False,Enfermedad común,True,0.0
516,2023-12-15,665941,6.0,,False,,False,6.0
668,2023-12-15,665950,5.0,,False,,False,5.0
727,2023-12-15,665952,4.0,,False,,False,4.0
780,2023-12-15,665953,5.0,,False,,False,5.0
836,2023-12-15,665954,5.5,1.0,True,,False,5.5
895,2023-12-15,665956,7.5,,False,,False,7.5
965,2023-12-15,665959,7.5,,False,,False,7.5
1028,2023-12-15,665965,6.5,2.0,True,,False,6.5
1073,2023-12-15,665971,5.0,,False,,False,5.0
1122,2023-12-15,665978,4.5,,False,,False,4.5
1177,2023-12-15,665979,6.0,,False,,False,6.0
1225,2023-12-15,665983,4.0,,False,,False,4.0
1274,2023-12-15,665986,4.0,,False,,False,4.0
1386,2023-12-15,665989,4.0,,False,,False,4.0
1451,2023-12-15,666001,4.0,,False,,False,4.0
1493,2023-12-15,872680,4.5,,False,Enfermedad común,True,0.0
1528,2023-12-15,876837,5.0,,False,,False,5.0
1649,2023-12-15,999012,5.0,,False,,False,5.0
1707,2023-12-15,1031417,6.0,,False,,False,6.0
1870,2023-12-15,1252106,5.0,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
1978,2023-12-15,1305178,5.0,,False,,False,5.0
2045,2023-12-15,1397361,7.5,,False,,False,7.5
2081,2023-12-15,1403169,4.0,,False,,False,4.0
2147,2023-12-15,1422334,4.0,2.0,True,,False,4.0
2172,2023-12-15,1529075,8.0,,False,,False,8.0
2231,2023-12-15,1661019,5.0,,False,,False,5.0
2259,2023-12-15,1662112,4.5,1.0,True,,False,4.5
24,2023-12-16,665917,8.0,1.0,True,,False,8.0
83,2023-12-16,665922,8.0,,False,,False,8.0
138,2023-12-16,665923,4.0,,False,,False,4.0
190,2023-12-16,665926,4.0,,False,,False,4.0
288,2023-12-16,665934,4.5,,False,,False,4.5
402,2023-12-16,665936,6.0,,False,,False,6.0
573,2023-12-16,665944,6.5,,False,,False,6.5
611,2023-12-16,665948,8.0,,False,,False,8.0
669,2023-12-16,665950,4.0,,False,,False,4.0
728,2023-12-16,665952,8.0,,False,,False,8.0
781,2023-12-16,665953,8.0,,False,,False,8.0
837,2023-12-16,665954,4.0,1.0,True,,False,4.0
896,2023-12-16,665956,7.5,,False,,False,7.5
966,2023-12-16,665959,6.0,,False,,False,6.0
1074,2023-12-16,665971,8.0,,False,,False,8.0
1123,2023-12-16,665978,6.5,,False,,False,6.5
1226,2023-12-16,665983,5.0,,False,,False,5.0
1275,2023-12-16,665986,8.0,,False,,False,8.0
1333,2023-12-16,665987,6.5,,False,,False,6.5
1387,2023-12-16,665989,6.5,,False,,False,6.5
1452,2023-12-16,666001,8.0,,False,,False,8.0
1529,2023-12-16,876837,6.0,,False,,False,6.0
1595,2023-12-16,989388,5.5,,False,,False,5.5
1650,2023-12-16,999012,8.0,,False,,False,8.0
1765,2023-12-16,1201829,8.0,2.0,True,,False,8.0
1821,2023-12-16,1211253,7.5,,False,,False,7.5
1871,2023-12-16,1252106,4.0,,False,,False,4.0
2046,2023-12-16,1397361,8.0,,False,,False,8.0
2082,2023-12-16,1403169,4.0,,False,,False,4.0
2148,2023-12-16,1422334,5.5,2.0,True,,False,5.5
2173,2023-12-16,1529075,8.0,,False,,False,8.0
2232,2023-12-16,1661019,8.0,,False,,False,8.0
2260,2023-12-16,1662112,8.0,1.0,True,,False,8.0
139,2023-12-17,665923,4.0,,False,,False,4.0
289,2023-12-17,665934,7.5,,False,,False,7.5
574,2023-12-17,665944,5.5,,False,,False,5.5
897,2023-12-17,665956,5.0,,False,,False,5.0
1124,2023-12-17,665978,6.0,,False,,False,6.0
1766,2023-12-17,1201829,7.0,2.0,True,,False,7.0
1822,2023-12-17,1211253,8.0,,False,,False,8.0
1872,2023-12-17,1252106,5.5,,False,,False,5.5
2149,2023-12-17,1422334,4.0,2.0,True,,False,4.0
25,2023-12-18,665917,7.0,1.0,True,,False,7.0
84,2023-12-18,665922,6.0,,False,,False,6.0
140,2023-12-18,665923,5.0,,False,,False,5.0
191,2023-12-18,665926,4.5,,False,,False,4.5
237,2023-12-18,665928,5.0,,False,,False,5.0
290,2023-12-18,665934,4.0,,False,,False,4.0
340,2023-12-18,665935,7.5,,False,,False,7.5
460,2023-12-18,665938,7.0,,False,Enfermedad común,True,0.0
517,2023-12-18,665941,4.5,,False,,False,4.5
575,2023-12-18,665944,4.0,,False,,False,4.0
670,2023-12-18,665950,5.0,,False,,False,5.0
729,2023-12-18,665952,4.0,,False,,False,4.0
782,2023-12-18,665953,6.0,,False,,False,6.0
838,2023-12-18,665954,6.5,1.0,True,,False,6.5
898,2023-12-18,665956,7.5,,False,,False,7.5
967,2023-12-18,665959,7.5,,False,,False,7.5
1029,2023-12-18,665965,6.5,2.0,True,,False,6.5
1075,2023-12-18,665971,4.0,,False,,False,4.0
1125,2023-12-18,665978,4.0,,False,,False,4.0
1178,2023-12-18,665979,6.0,,False,,False,6.0
1227,2023-12-18,665983,5.0,,False,,False,5.0
1276,2023-12-18,665986,4.0,,False,,False,4.0
1388,2023-12-18,665989,6.0,,False,,False,6.0
1453,2023-12-18,666001,6.0,,False,,False,6.0
1494,2023-12-18,872680,4.5,,False,Enfermedad común,True,0.0
1596,2023-12-18,989388,4.0,,False,,False,4.0
1651,2023-12-18,999012,5.0,,False,,False,5.0
1708,2023-12-18,1031417,4.0,,False,,False,4.0
1767,2023-12-18,1201829,7.5,2.0,True,,False,7.5
1823,2023-12-18,1211253,4.0,,False,,False,4.0
1928,2023-12-18,1305177,6.0,,False,,False,6.0
2083,2023-12-18,1403169,7.5,,False,,False,7.5
2150,2023-12-18,1422334,4.0,2.0,True,,False,4.0
2174,2023-12-18,1529075,8.0,,False,,False,8.0
26,2023-12-19,665917,7.5,1.0,True,,False,7.5
141,2023-12-19,665923,5.0,,False,,False,5.0
238,2023-12-19,665928,8.5,,False,,False,8.5
291,2023-12-19,665934,4.0,,False,,False,4.0
341,2023-12-19,665935,7.5,,False,,False,7.5
403,2023-12-19,665936,7.5,,False,,False,7.5
461,2023-12-19,665938,6.5,,False,,False,6.5
576,2023-12-19,665944,4.0,,False,,False,4.0
612,2023-12-19,665948,6.5,,False,,False,6.5
671,2023-12-19,665950,5.0,,False,,False,5.0
783,2023-12-19,665953,6.0,,False,,False,6.0
968,2023-12-19,665959,7.5,,False,,False,7.5
1030,2023-12-19,665965,7.5,2.0,True,,False,7.5
1179,2023-12-19,665979,10.0,,False,,False,10.0
1228,2023-12-19,665983,7.0,,False,,False,7.0
1277,2023-12-19,665986,4.0,,False,,False,4.0
1334,2023-12-19,665987,7.0,,False,,False,7.0
1454,2023-12-19,666001,5.0,,False,,False,5.0
1495,2023-12-19,872680,5.0,,False,Enfermedad común,True,0.0
1597,2023-12-19,989388,4.0,,False,,False,4.0
1652,2023-12-19,999012,5.0,,False,,False,5.0
1709,2023-12-19,1031417,4.0,,False,,False,4.0
1768,2023-12-19,1201829,7.5,2.0,True,,False,7.5
1824,2023-12-19,1211253,4.0,,False,,False,4.0
1873,2023-12-19,1252106,7.5,,False,,False,7.5
1979,2023-12-19,1305178,5.0,,False,,False,5.0
2084,2023-12-19,1403169,4.0,,False,,False,4.0
2151,2023-12-19,1422334,4.0,2.0,True,,False,4.0
27,2023-12-20,665917,6.5,1.0,True,,False,6.5
85,2023-12-20,665922,6.0,,False,,False,6.0
142,2023-12-20,665923,4.0,,False,,False,4.0
192,2023-12-20,665926,4.5,,False,,False,4.5
239,2023-12-20,665928,6.0,,False,,False,6.0
292,2023-12-20,665934,4.0,,False,,False,4.0
404,2023-12-20,665936,7.5,,False,,False,7.5
518,2023-12-20,665941,9.0,,False,,False,9.0
577,2023-12-20,665944,5.5,,False,,False,5.5
672,2023-12-20,665950,5.0,,False,,False,5.0
730,2023-12-20,665952,4.0,,False,,False,4.0
784,2023-12-20,665953,6.0,,False,,False,6.0
839,2023-12-20,665954,7.5,1.0,True,,False,7.5
969,2023-12-20,665959,6.5,,False,,False,6.5
1031,2023-12-20,665965,6.5,2.0,True,,False,6.5
1076,2023-12-20,665971,5.0,,False,,False,5.0
1126,2023-12-20,665978,4.0,,False,,False,4.0
1180,2023-12-20,665979,8.0,,False,,False,8.0
1278,2023-12-20,665986,4.0,,False,,False,4.0
1335,2023-12-20,665987,7.5,,False,,False,7.5
1389,2023-12-20,665989,5.0,,False,,False,5.0
1455,2023-12-20,666001,5.0,,False,,False,5.0
1496,2023-12-20,872680,5.0,,False,Enfermedad común,True,0.0
1530,2023-12-20,876837,4.5,,False,,False,4.5
1598,2023-12-20,989388,4.0,,False,,False,4.0
1653,2023-12-20,999012,5.5,,False,,False,5.5
1769,2023-12-20,1201829,7.5,2.0,True,,False,7.5
1825,2023-12-20,1211253,7.5,,False,,False,7.5
1929,2023-12-20,1305177,4.0,,False,,False,4.0
1980,2023-12-20,1305178,5.0,,False,,False,5.0
86,2023-12-21,665922,6.0,,False,,False,6.0
143,2023-12-21,665923,4.0,,False,,False,4.0
193,2023-12-21,665926,4.5,,False,,False,4.5
240,2023-12-21,665928,4.0,,False,,False,4.0
293,2023-12-21,665934,4.0,,False,,False,4.0
342,2023-12-21,665935,7.0,,False,,False,7.0
405,2023-12-21,665936,4.0,,False,,False,4.0
519,2023-12-21,665941,7.5,,False,,False,7.5
578,2023-12-21,665944,5.5,,False,,False,5.5
613,2023-12-21,665948,4.0,,False,,False,4.0
673,2023-12-21,665950,5.0,,False,,False,5.0
731,2023-12-21,665952,4.0,,False,,False,4.0
785,2023-12-21,665953,7.0,,False,,False,7.0
840,2023-12-21,665954,6.5,1.0,True,,False,6.5
899,2023-12-21,665956,6.5,,False,,False,6.5
1127,2023-12-21,665978,4.5,,False,,False,4.5
1181,2023-12-21,665979,8.0,,False,,False,8.0
1229,2023-12-21,665983,4.5,,False,,False,4.5
1279,2023-12-21,665986,5.5,,False,,False,5.5
1336,2023-12-21,665987,7.5,,False,,False,7.5
1390,2023-12-21,665989,4.5,,False,,False,4.5
1456,2023-12-21,666001,5.5,,False,,False,5.5
1497,2023-12-21,872680,5.0,,False,Enfermedad común,True,0.0
1531,2023-12-21,876837,5.0,,False,,False,5.0
1599,2023-12-21,989388,6.0,,False,,False,6.0
1710,2023-12-21,1031417,4.5,,False,,False,4.5
1770,2023-12-21,1201829,6.0,2.0,True,,False,6.0
1826,2023-12-21,1211253,5.5,,False,,False,5.5
1874,2023-12-21,1252106,4.0,,False,,False,4.0
1930,2023-12-21,1305177,5.0,,False,,False,5.0
2085,2023-12-21,1403169,4.0,,False,,False,4.0
2152,2023-12-21,1422334,4.0,2.0,True,,False,4.0
2175,2023-12-21,1529075,8.0,,False,,False,8.0
28,2023-12-22,665917,6.0,1.0,True,,False,6.0
144,2023-12-22,665923,4.0,,False,,False,4.0
241,2023-12-22,665928,5.5,,False,,False,5.5
294,2023-12-22,665934,4.0,,False,,False,4.0
343,2023-12-22,665935,7.5,,False,,False,7.5
462,2023-12-22,665938,4.0,,False,,False,4.0
579,2023-12-22,665944,4.0,,False,,False,4.0
614,2023-12-22,665948,6.5,,False,,False,6.5
674,2023-12-22,665950,5.0,,False,,False,5.0
786,2023-12-22,665953,7.5,,False,,False,7.5
841,2023-12-22,665954,6.5,1.0,True,,False,6.5
900,2023-12-22,665956,6.5,,False,,False,6.5
970,2023-12-22,665959,8.0,,False,,False,8.0
1182,2023-12-22,665979,7.5,,False,,False,7.5
1230,2023-12-22,665983,4.0,,False,,False,4.0
1391,2023-12-22,665989,4.0,,False,,False,4.0
1457,2023-12-22,666001,4.5,,False,,False,4.5
1498,2023-12-22,872680,4.5,,False,Enfermedad común,True,0.0
1600,2023-12-22,989388,5.0,,False,,False,5.0
1654,2023-12-22,999012,7.0,,False,,False,7.0
1711,2023-12-22,1031417,7.5,,False,,False,7.5
1771,2023-12-22,1201829,8.0,2.0,True,,False,8.0
1827,2023-12-22,1211253,4.0,,False,,False,4.0
1875,2023-12-22,1252106,4.0,,False,,False,4.0
1931,2023-12-22,1305177,6.0,,False,,False,6.0
1981,2023-12-22,1305178,5.0,,False,,False,5.0
2086,2023-12-22,1403169,6.0,,False,,False,6.0
2176,2023-12-22,1529075,8.0,,False,,False,8.0
2233,2023-12-22,1661019,4.5,,False,,False,4.5
2261,2023-12-22,1662112,5.0,1.0,True,,False,5.0
29,2023-12-23,665917,5.5,1.0,True,,False,5.5
87,2023-12-23,665922,8.0,,False,,False,8.0
194,2023-12-23,665926,4.0,,False,,False,4.0
295,2023-12-23,665934,5.5,,False,,False,5.5
344,2023-12-23,665935,7.5,,False,,False,7.5
406,2023-12-23,665936,7.5,,False,,False,7.5
463,2023-12-23,665938,5.0,,False,,False,5.0
520,2023-12-23,665941,7.0,,False,,False,7.0
615,2023-12-23,665948,5.0,,False,,False,5.0
732,2023-12-23,665952,6.0,,False,,False,6.0
842,2023-12-23,665954,4.5,1.0,True,,False,4.5
901,2023-12-23,665956,6.5,,False,,False,6.5
971,2023-12-23,665959,7.5,,False,,False,7.5
1032,2023-12-23,665965,7.0,2.0,True,,False,7.0
1077,2023-12-23,665971,5.0,,False,,False,5.0
1128,2023-12-23,665978,4.0,,False,,False,4.0
1231,2023-12-23,665983,6.5,,False,,False,6.5
1280,2023-12-23,665986,5.0,,False,,False,5.0
1337,2023-12-23,665987,8.0,,False,,False,8.0
1392,2023-12-23,665989,6.0,,False,,False,6.0
1532,2023-12-23,876837,8.0,,False,,False,8.0
1655,2023-12-23,999012,4.0,,False,,False,4.0
1712,2023-12-23,1031417,4.0,,False,,False,4.0
1876,2023-12-23,1252106,4.0,,False,,False,4.0
1932,2023-12-23,1305177,7.5,,False,,False,7.5
1982,2023-12-23,1305178,8.0,,False,,False,8.0
2047,2023-12-23,1397361,8.0,,False,,False,8.0
2087,2023-12-23,1403169,6.5,,False,,False,6.5
2153,2023-12-23,1422334,4.0,2.0,True,,False,4.0
2234,2023-12-23,1661019,8.0,,False,,False,8.0
2262,2023-12-23,1662112,7.0,1.0,True,,False,7.0
88,2023-12-24,665922,6.5,,False,,False,6.5
195,2023-12-24,665926,4.5,,False,,False,4.5
296,2023-12-24,665934,5.0,,False,,False,5.0
464,2023-12-24,665938,4.0,,False,,False,4.0
521,2023-12-24,665941,4.0,,False,,False,4.0
616,2023-12-24,665948,6.0,,False,,False,6.0
733,2023-12-24,665952,6.0,,False,,False,6.0
902,2023-12-24,665956,6.5,,False,,False,6.5
1078,2023-12-24,665971,4.5,,False,,False,4.5
1129,2023-12-24,665978,4.0,,False,,False,4.0
1338,2023-12-24,665987,6.0,,False,,False,6.0
1533,2023-12-24,876837,6.5,,False,,False,6.5
1877,2023-12-24,1252106,4.0,,False,,False,4.0
1933,2023-12-24,1305177,4.0,,False,,False,4.0
1983,2023-12-24,1305178,4.0,,False,,False,4.0
2048,2023-12-24,1397361,8.0,,False,,False,8.0
2154,2023-12-24,1422334,4.0,2.0,True,,False,4.0
2235,2023-12-24,1661019,5.5,,False,,False,5.5
2263,2023-12-24,1662112,5.5,1.0,True,,False,5.5
30,2023-12-26,665917,8.0,1.0,True,,False,8.0
242,2023-12-26,665928,8.0,,False,,False,8.0
345,2023-12-26,665935,7.5,,False,,False,7.5
407,2023-12-26,665936,7.5,,False,,False,7.5
465,2023-12-26,665938,5.0,,False,,False,5.0
522,2023-12-26,665941,6.0,,False,,False,6.0
617,2023-12-26,665948,6.0,,False,,False,6.0
675,2023-12-26,665950,6.0,,False,,False,6.0
734,2023-12-26,665952,5.0,,False,,False,5.0
903,2023-12-26,665956,6.5,,False,,False,6.5
972,2023-12-26,665959,8.0,,False,,False,8.0
1033,2023-12-26,665965,7.5,2.0,True,,False,7.5
1281,2023-12-26,665986,7.5,,False,,False,7.5
1458,2023-12-26,666001,5.0,,False,,False,5.0
1499,2023-12-26,872680,5.0,,False,Enfermedad común,True,0.0
1534,2023-12-26,876837,6.5,,False,,False,6.5
1656,2023-12-26,999012,7.5,,False,,False,7.5
1934,2023-12-26,1305177,7.5,,False,,False,7.5
2049,2023-12-26,1397361,7.5,,False,,False,7.5
2088,2023-12-26,1403169,4.0,,False,,False,4.0
2155,2023-12-26,1422334,7.5,2.0,True,,False,7.5
2177,2023-12-26,1529075,8.0,,False,,False,8.0
89,2023-12-27,665922,5.5,,False,,False,5.5
145,2023-12-27,665923,4.0,,False,,False,4.0
297,2023-12-27,665934,4.0,,False,,False,4.0
523,2023-12-27,665941,5.5,,False,,False,5.5
580,2023-12-27,665944,6.5,,False,,False,6.5
618,2023-12-27,665948,7.5,,False,,False,7.5
676,2023-12-27,665950,4.0,,False,,False,4.0
735,2023-12-27,665952,5.0,,False,,False,5.0
787,2023-12-27,665953,6.5,,False,,False,6.5
973,2023-12-27,665959,8.0,,False,,False,8.0
1034,2023-12-27,665965,8.0,2.0,True,,False,8.0
1079,2023-12-27,665971,5.0,,False,,False,5.0
1130,2023-12-27,665978,5.0,,False,,False,5.0
1282,2023-12-27,665986,7.5,,False,,False,7.5
